Right_KneeIntExt,Right_KneeFlexExt,Right_KneeAbdAdd,Right_Hip_IntExt,Right_Hip_FlexExt,Right_Hip_AbdAdd,Right_AnkleRot,Right_Ankleprog,Right_Ankledors,Left_KneeIntExt,Left_KneeFlexExt,Left_KneeAbdAdd,Left_Hip_IntExt,Left_Hip_FlexExt,Left_Hip_AbdAdd,Left_AnkleRot,Left_Ankleprog,Left_Ankledors
-2.929569794,-18.92796782,-18.99917578,2.851250193,3.676898628,5.164199438,124.4086374,81.20417659,20.92184609,-21.63910917,38.09663219,-35.29050338,9.033084301,-0.262096134,-10.20403321,37.79848672,37.10944017,-7.650635704
-2.821132398,-19.33938612,-18.87181641,2.837149989,3.899361722,5.055008095,124.570255,81.29195491,21.02326153,-21.88392642,38.71141702,-35.15313428,9.071711507,-0.263004852,-10.22494022,37.42525052,37.4482467,-7.703348598
-2.715684152,-19.7466806,-18.74919603,2.820758681,4.111735975,4.951772535,124.7104065,81.38159233,21.11624145,-22.11035827,39.30725176,-35.01507423,9.1086446,-0.265888731,-10.24688827,37.05798598,37.77985985,-7.754694015
-2.613903397,-20.20496924,-18.59839951,2.803204544,4.314727451,4.853803704,124.8718336,81.42784501,21.20423683,-22.31543337,39.88028993,-34.87454446,9.141288752,-0.268461874,-10.27227257,36.70000171,38.10497795,-7.807079394
-2.507794957,-20.65310072,-18.44596473,2.781637233,4.502397223,4.761084264,125.0151932,81.47056472,21.29152594,-22.50069512,40.4294787,-34.73102876,9.170654453,-0.276269585,-10.29952973,36.35532799,38.42491255,-7.862443358
-2.38724372,-21.09842742,-18.29224541,2.758175167,4.678384229,4.674758374,125.1697881,81.5169603,21.39112006,-22.66320907,40.9536338,-34.58524785,9.197738705,-0.289595977,-10.33015998,36.02890584,38.74147251,-7.925371823
-2.260657542,-21.53728696,-18.13714472,2.726976641,4.842630713,4.594858359,125.3371943,81.561369,21.50267735,-22.80089511,41.45027486,-34.43836005,9.216068797,-0.306781123,-10.36565085,35.71950403,39.05153046,-7.996967533
-2.116573539,-21.97176395,-17.97660986,2.692145633,4.987158491,4.523837441,125.5184955,81.60398378,21.63608861,-22.91551879,41.91746994,-34.28556371,9.231481459,-0.336636143,-10.40464427,35.43181597,39.35572588,-8.07987673
-1.956818502,-22.39815066,-17.80883904,2.653681948,5.129460516,4.458985534,125.7153083,81.64573918,21.78744783,-23.00372276,42.35056286,-34.12990102,9.239031991,-0.359981783,-10.44970365,35.16821453,39.65421284,-8.177818836
-1.787054582,-22.82964367,-17.6396088,2.610486431,5.266092561,4.399863628,125.9339876,81.68487099,21.94629512,-23.06717717,42.74682731,-33.96606427,9.240218878,-0.380617861,-10.50319327,34.92948658,39.94402928,-8.29200407
-1.623049322,-23.24651042,-17.46739812,2.56211742,5.392972388,4.343922272,126.1580571,81.71410715,22.10294337,-23.10478085,43.10260112,-33.79621709,9.231489542,-0.399017279,-10.56642393,34.71360815,40.22570438,-8.421070433
-1.462588953,-23.65713594,-17.29311799,2.512838194,5.514653048,4.290926032,126.3836764,81.74073254,22.25778311,-23.12040863,43.41620985,-33.62140299,9.215673932,-0.408853269,-10.63893595,34.52125476,40.49931778,-8.563301291
-1.307537654,-24.05851801,-17.11543214,2.453730505,5.633494636,4.239918361,126.5904097,81.76678781,22.41039541,-23.11265432,43.68809333,-33.44380886,9.182521428,-0.406579099,-10.72154165,34.35157635,40.76491626,-8.71851856
-1.151362291,-24.454875,-16.93351708,2.400357927,5.748473499,4.190265798,126.7966896,81.78919517,22.56821351,-23.08341218,43.91412869,-33.26467978,9.14756567,-0.393043895,-10.81347986,34.20395293,41.02284707,-8.886065568
-1.001260053,-24.84717714,-16.74536632,2.345327538,5.861940937,4.140247713,126.9669603,81.80087596,22.73695189,-23.0367539,44.09735065,-33.08646987,9.100988659,-0.363310172,-10.91433208,34.075148,41.27569877,-9.065813286
-0.852424149,-25.23828772,-16.55412126,2.290526476,5.970006958,4.090380271,127.1600335,81.81867154,22.89657878,-22.97240551,44.23800941,-32.90937265,9.043828921,-0.321393588,-11.02250377,33.96498285,41.52031072,-9.254689073
-0.706372284,-25.6286116,-16.35851153,2.23567025,6.076723825,4.039716344,127.3651924,81.83270438,23.0562506,-22.89365978,44.34046466,-32.73447716,8.979184015,-0.263505749,-11.13566353,33.86733087,41.75690547,-9.450247529
-0.576991031,-26.03013206,-16.17037029,2.199549579,6.195443134,3.9907307,127.5555656,81.84774939,23.21669769,-22.80105342,44.40410857,-32.56590539,8.903835297,-0.192169563,-11.25293635,33.78162155,41.98617263,-9.653354525
-0.448225495,-26.43615428,-15.98075663,2.159507392,6.315880919,3.942766282,127.7766208,81.85817507,23.37380737,-22.69691453,44.42914887,-32.40203336,8.815843914,-0.103133422,-11.37311831,33.7038217,42.20666023,-9.863695118
-0.315585718,-26.84800238,-15.78872563,2.117931402,6.437826726,3.896631498,128.002743,81.86696594,23.532249,-22.58040303,44.4134086,-32.24500049,8.716167891,0.002444443,-11.49593862,33.63366935,42.41814401,-10.08183707
-0.175862538,-27.26602223,-15.59365013,2.073274724,6.55810465,3.85349364,128.2455973,81.8699893,23.69530281,-22.44683805,44.35978197,-32.09711163,8.601420642,0.119894855,-11.62078086,33.56674551,42.61986781,-10.30628762
-0.031428337,-27.68759395,-15.39461167,2.023521839,6.67815795,3.812501033,128.4944192,81.87115768,23.86057142,-22.29726572,44.2687598,-31.95602468,8.472527084,0.250165605,-11.74934017,33.50290449,42.81152528,-10.5381772
0.116989368,-28.11121705,-15.18933619,1.968595399,6.796955597,3.771975306,128.7503425,81.86830141,24.02825375,-22.12435411,44.14063737,-31.8227715,8.323434458,0.391440187,-11.88302976,33.43191255,42.9933609,-10.78192324
0.267393556,-28.53425831,-14.98188844,1.911663161,6.908029689,3.736165486,129.009089,81.86192063,24.20140866,-21.93473165,43.98082892,-31.69540514,8.160215397,0.536739734,-12.01930543,33.36266524,43.16287888,-11.02730029
0.419871322,-28.96381415,-14.76952972,1.850718021,7.022386045,3.703374617,129.2671321,81.85256336,24.37779851,-21.72598549,43.79497572,-31.57730358,7.97930032,0.682380767,-12.15521553,33.30102036,43.32249051,-11.27911105
0.571767961,-29.39690453,-14.55123408,1.790770473,7.133466654,3.670645331,129.5341104,81.83888925,24.55320519,-21.50816785,43.58683079,-31.46038723,7.793413403,0.82567785,-12.29077505,33.24066213,43.47548741,-11.5477744
0.723682837,-29.83308985,-14.32735612,1.730872628,7.247774695,3.639790108,129.8142739,81.81367933,24.72461678,-21.28260475,43.36233824,-31.34587479,7.604730764,0.968683026,-12.42364131,33.18021916,43.61905392,-11.82942069
0.878233717,-30.27223851,-14.09597015,1.66901089,7.357412768,3.60929279,130.0850026,81.78611639,24.90873913,-21.04728517,43.11861199,-31.23181902,7.410818581,1.10655348,-12.55562881,33.12071524,43.75174618,-12.12349703
1.029662212,-30.71415997,-13.85624035,1.606850293,7.46537711,3.577740826,130.3526706,81.75433239,25.10022652,-20.80062686,42.85157046,-31.11857467,7.207875965,1.243984119,-12.6866209,33.06191176,43.8764509,-12.43108875
1.181967895,-31.15965344,-13.60588184,1.538562995,7.569074658,3.545595712,130.6275191,81.71046265,25.29442115,-20.54133325,42.56177573,-31.0135914,6.99147335,1.378512001,-12.81813368,33.00750328,43.99722517,-12.7453305
1.329890986,-31.60846695,-13.3448131,1.472037667,7.671097567,3.514064531,130.8938199,81.66684646,25.48890385,-20.26776017,42.24789079,-30.9164556,6.764531826,1.511939409,-12.95035077,32.95958443,44.11474718,-13.06816622
1.473795215,-32.06131004,-13.06965337,1.403367014,7.775469229,3.4799224,131.1590596,81.63030708,25.67820315,-19.98007566,41.91076828,-30.81963687,6.52914112,1.650030245,-13.08727243,32.92189993,44.22568305,-13.39932821
1.614339827,-32.51826017,-12.77989948,1.334628082,7.878725835,3.443765049,131.4508756,81.5790959,25.85198968,-19.67389459,41.54688689,-30.72045267,6.286907555,1.789923427,-13.23217876,32.89661454,44.33062165,-13.73606689
1.746141712,-32.98012084,-12.47648959,1.268243411,7.983149752,3.403141178,131.7433001,81.51105567,26.0474563,-19.35203623,41.15067077,-30.61470766,6.039715411,1.938131544,-13.38959542,32.88786838,44.43155039,-14.07769357
1.871724253,-33.44817962,-12.1573175,1.201972366,8.092388557,3.357960788,132.0139465,81.43937885,26.26179461,-19.01659905,40.72089737,-30.49907431,5.789720036,2.097910114,-13.56033686,32.90121426,44.52734666,-14.42533251
1.990107748,-33.92186805,-11.82333138,1.136035354,8.205838157,3.308030396,132.2770019,81.35393713,26.49261196,-18.66777844,40.26101397,-30.37354479,5.534898306,2.267689114,-13.74343718,32.93553727,44.6171934,-14.77978091
2.101479368,-34.40031959,-11.48305142,1.074588001,8.324328553,3.254329617,132.5334179,81.25880031,26.72507985,-18.30942904,39.77032309,-30.23766844,5.283187363,2.451988652,-13.93560852,32.99568574,44.69837497,-15.13967511
2.202477071,-34.88166961,-11.13742885,1.014129188,8.445087456,3.196778312,132.7989212,81.1589181,26.95101367,-17.9399967,39.25179843,-30.089876,5.031039526,2.647018849,-14.13625282,33.08957972,44.76900197,-15.50847828
2.294137942,-35.36490387,-10.78464142,0.953452213,8.571387117,3.133919148,133.0637541,81.05498797,27.17722502,-17.5676926,38.70499247,-29.93066056,4.78237533,2.862290528,-14.34310301,33.22047451,44.83323586,-15.88705275
2.377525098,-35.84921256,-10.42077316,0.891962502,8.701359342,3.065889686,133.3213782,80.94406454,27.41108432,-17.1941885,38.13089149,-29.7619436,4.534211738,3.094549449,-14.55437881,33.39214905,44.8944576,-16.27535243
2.45503115,-36.3355744,-10.04112442,0.831288503,8.834491417,2.993185611,133.5823473,80.82488404,27.64932973,-16.82915003,37.53315161,-29.5848693,4.292196632,3.345589282,-14.76442091,33.60381813,44.95127988,-16.66764579
2.528018818,-36.82151167,-9.642349153,0.770660959,8.970465429,2.915399285,133.8456964,80.71317855,27.89042997,-16.47828574,36.9206197,-29.39540691,4.065076709,3.610574757,-14.97212267,33.85338689,44.9999575,-17.06347478
2.594611387,-37.30683051,-9.220587929,0.710634307,9.11185182,2.830644207,134.1265274,80.58962297,28.11216232,-16.13761787,36.29213955,-29.19883621,3.845486581,3.891828064,-15.17601394,34.13894177,45.036917,-17.46102502
2.655023603,-37.79404504,-8.770861895,0.649474674,9.254772059,2.739111987,134.3848091,80.44886497,28.38049321,-15.81473234,35.65466613,-28.9920654,3.639983972,4.180551228,-15.37346949,34.45754861,45.06263005,-17.85909182
2.709109922,-38.2820826,-8.29566306,0.587751484,9.405326994,2.642263125,134.6293879,80.29827266,28.65904132,-15.49689556,35.01016471,-28.78067522,3.44067285,4.472706695,-15.56419136,34.80816581,45.07691668,-18.25673902
2.755625436,-38.76991063,-7.799046863,0.524934958,9.561039886,2.540888849,134.8741541,80.13065533,28.95110797,-15.18226336,34.39023725,-28.55887395,3.257407818,4.734512601,-15.75304523,35.1838496,45.08163749,-18.64930767
2.790640674,-39.25545361,-7.286609252,0.464174215,9.719376497,2.435660336,135.0996539,79.93284985,29.25231501,-14.86638276,33.78058995,-28.32816607,3.084784835,4.976285942,-15.94086337,35.58080907,45.07793943,-19.03352865
2.815571729,-39.73853133,-6.758481456,0.401229621,9.883556333,2.330512239,135.2914905,79.725908,29.56905592,-14.54643366,33.19666747,-28.08470213,2.924882924,5.184625345,-16.12898324,35.99875055,45.06774474,-19.4126134
2.827810907,-40.21689277,-6.218385744,0.34263449,10.05099681,2.222103537,135.4885704,79.50411033,29.89358288,-14.5083358,32.76719796,-27.90211789,2.948326395,5.370483944,-16.12215197,36.43621345,45.05363588,-19.78464061
2.831093503,-40.69062919,-5.664684355,0.281419937,10.22370584,2.110663513,135.65526,79.27335513,30.23043161,-14.47765018,32.32092495,-27.73664127,2.966840668,5.569904164,-16.09384802,36.88716727,45.03986096,-20.14766594
2.826049849,-41.15514732,-5.094308958,0.217879976,10.39747069,1.995866713,135.8286557,79.02849274,30.5647621,-14.45561288,31.85656818,-27.58792696,2.981875288,5.78368791,-16.04412342,37.34822026,45.02838031,-20.50091024
2.813586716,-41.61307924,-4.506319819,0.152754278,10.57572039,1.877689169,135.9659649,78.76655951,30.91593749,-14.43829207,31.37144344,-27.45291272,2.991835485,6.015035965,-15.97601705,37.82240508,45.01814264,-20.8470143
2.791962669,-42.06102739,-3.904614069,0.086761326,10.75441368,1.756636446,136.1037238,78.48942175,31.26018674,-14.42249155,30.86221764,-27.32941551,2.993244764,6.261148322,-15.89259116,38.30631917,45.01119396,-21.18475185
2.760220663,-42.49822178,-3.292909346,0.020691965,10.93645097,1.634231112,136.2166345,78.20172366,31.5999409,-14.40638353,30.33021529,-27.21675841,2.985862194,6.524444566,-15.79654179,38.79489434,45.01043704,-21.51327602
2.718313186,-42.92768419,-2.674334191,-0.045164067,11.12372929,1.509466732,136.2855645,77.90993244,31.96695741,-14.38879496,29.77408048,-27.11128233,2.969134023,6.806638605,-15.69056437,39.2839086,45.01477805,-21.83488766
2.676000003,-43.34283759,-2.074435321,-0.112107759,11.30899344,1.383597409,136.3253388,77.63587746,32.31911573,-14.36823461,29.19499328,-27.01053205,2.945310809,7.103698969,-15.5785495,39.770813,45.0230201,-22.14549263
2.616620121,-43.74306503,-1.464839653,-0.176065517,11.49236958,1.256393582,136.3702388,77.35658553,32.67366976,-14.34647177,28.59705994,-26.9161408,2.917030068,7.408913709,-15.46105638,40.25486129,45.0394278,-22.44399421
2.541196151,-44.14463472,-0.855307823,-0.243790441,11.67755063,1.125633555,136.3636142,77.05886979,32.96438609,-14.32054947,27.97938606,-26.82700958,2.881013711,7.725727982,-15.34240015,40.73437022,45.06376452,-22.73134851
2.445815844,-44.54083016,-0.270619436,-0.310905771,11.86411867,0.992817608,136.3532093,76.77109395,33.25913196,-14.28981586,27.34497019,-26.74189172,2.838632269,8.051478465,-15.22198175,41.2082367,45.09618298,-23.00646931
2.339417583,-44.93353434,0.286700028,-0.37918425,12.051511,0.860065309,136.3805763,76.5014699,33.54559442,-14.25618797,26.69710252,-26.65969526,2.794393518,8.382436357,-15.10080758,41.67560147,45.13664117,-23.26798079
2.204627213,-45.33261023,0.805786674,-0.447244346,12.24036584,0.728210703,136.4069315,76.23886564,33.78530146,-14.21875066,26.03514401,-26.57838836,2.749238575,8.718399308,-14.98073791,42.13892615,45.18392998,-23.51695091
2.050446715,-45.7435876,1.291689544,-0.510880857,12.4282018,0.59749906,136.4173957,75.98583188,33.97725351,-14.1741372,25.36221196,-26.49371009,2.704690368,9.052771034,-14.86543979,42.5979511,45.235431,-23.75408799
1.877663728,-46.18728656,1.765623273,-0.570501976,12.61738918,0.471655567,136.4901698,75.73419455,34.1518551,-14.11837861,24.67782046,-26.41002192,2.656203881,9.385561326,-14.74695474,43.05261004,45.29150022,-23.97907896
1.696631293,-46.65427283,2.239680866,-0.628668201,12.80705871,0.345273384,136.5626003,75.47466766,34.32216795,-14.05814337,23.98627733,-26.32256503,2.608580707,9.715456309,-14.63109179,43.50387279,45.34969833,-24.19026735
1.507643329,-47.13664665,2.702962229,-0.681610416,12.99733673,0.2196159,136.6177775,75.20813941,34.46753267,-13.99142261,23.29100858,-26.22981925,2.562318418,10.04007565,-14.51831341,43.95021741,45.40905322,-24.38897195
1.315185235,-47.62028872,3.148122289,-0.735112909,13.18839487,0.097765329,136.7096437,74.9571579,34.59326841,-13.91754359,22.59547707,-26.13058443,2.513930432,10.35842132,-14.40764309,44.39329978,45.46416433,-24.57645055
1.116385282,-48.09987038,3.578338339,-0.782978208,13.37601921,-0.022929288,136.7691556,74.67512893,34.66311376,-13.83854925,21.90276792,-26.02475867,2.466107977,10.66445451,-14.29924435,44.83044049,45.51752324,-24.75181417
0.918249084,-48.56903101,3.995642706,-0.825841142,13.56180537,-0.143914675,136.8319796,74.42348394,34.81234561,-13.75317789,21.21448656,-25.91276451,2.420061152,10.95858599,-14.19675858,45.26169944,45.56885712,-24.91381993
0.717990509,-49.04248382,4.38714293,-0.867784971,13.74647977,-0.260773875,136.9070816,74.19070127,34.95868693,-13.66412719,20.53579736,-25.79668377,2.371387225,11.24673686,-14.09546945,45.68127229,45.61735241,-25.06019419
0.516436743,-49.52448694,4.747075761,-0.903999556,13.92428416,-0.374209796,137.0079764,73.97243288,35.04520661,-13.57323316,19.8755577,-25.6798539,2.32478231,11.52692614,-13.99654928,46.08188957,45.66411646,-25.18477869
0.314735047,-50.01950071,5.077374488,-0.938645893,14.09709058,-0.483502281,137.1207884,73.78160918,35.14658374,-13.48250347,19.23437939,-25.56070139,2.27908489,11.80312425,-13.90165567,46.46273098,45.71016271,-25.28605648
0.111992098,-50.5132375,5.380692104,-0.973450416,14.26809763,-0.58860738,137.2623625,73.62521345,35.25483169,-13.41462783,18.69291553,-25.43872632,2.235387788,12.0751814,-13.80916489,46.75418289,45.75695371,-25.3452914
-0.093490995,-50.99388548,5.656860971,-1.003510969,14.43475484,-0.68780029,137.4485989,73.48858388,35.31409217,-13.36236025,18.2365086,-25.31584507,2.192973512,12.34214123,-13.71945561,46.96904803,45.80489282,-25.36416809
-0.294377692,-51.45026943,5.914931832,-1.033983924,14.59722782,-0.782228943,137.5859518,73.3624653,35.40213619,-13.31637363,17.8227584,-25.19294743,2.153792606,12.60222982,-13.63435007,47.14603961,45.85357112,-25.35305837
-0.486990818,-51.88541847,6.151604975,-1.068422058,14.75488981,-0.870271314,137.6997658,73.24478784,35.42967186,-13.27959378,17.44608345,-25.08538907,2.11730351,12.8539247,-13.55394616,47.28995558,45.91847413,-25.30814766
-0.674999239,-52.30160945,6.360716046,-1.098165495,14.907913,-0.953727552,137.8256138,73.15638517,35.50297651,-13.24847001,17.11791065,-25.00628545,2.088499493,13.09956511,-13.47977138,47.38945533,46.00491515,-25.20923721
-0.854647762,-52.70141971,6.537595879,-1.128800714,15.05538749,-1.030926853,137.9267701,73.06115813,35.48830918,-13.22085816,16.83299046,-24.95494705,2.063817234,13.342636,-13.41097381,47.44548682,46.10884319,-25.05416365
-1.024421665,-53.08240363,6.681706089,-1.156070485,15.19609545,-1.10145303,138.0284283,72.99193164,35.44915508,-13.18663492,16.58357086,-24.91796667,2.040496031,13.58162187,-13.34491512,47.46342855,46.21627815,-24.85635868
-1.192155926,-53.45493855,6.796955496,-1.183009641,15.33321843,-1.167564818,138.136249,72.94156011,35.38934287,-13.1475974,16.3657628,-24.86648007,2.018638789,13.81865652,-13.28168466,47.45308823,46.30165597,-24.63395458
-1.248483676,-53.62424056,7.085475524,-1.207682933,15.46351055,-1.224657567,138.0075195,72.83136161,35.55339299,-13.10961695,16.17749179,-24.77526712,1.999861214,14.05057868,-13.21834302,47.41633309,46.34906854,-24.41341365
-1.306681301,-53.79843049,7.389424453,-1.231867878,15.58647491,-1.272944816,137.862767,72.69773218,35.72901741,-13.08445958,16.03263634,-24.6150541,1.983810526,14.27493768,-13.15382099,47.34476324,46.34196181,-24.21754066
-1.371179642,-53.96063278,7.711570679,-1.254650626,15.70052876,-1.31005283,137.7046915,72.51044609,35.91974148,-13.05392805,15.91970953,-24.37787585,1.971253743,14.48797323,-13.08838877,47.25405424,46.26250291,-24.0448452
-1.427958721,-54.09773368,8.057041197,-1.275172058,15.81004537,-1.336877328,137.5467515,72.31064006,36.1832307,-13.02384934,15.83226361,-24.04493803,1.964545844,14.69122138,-13.02098455,47.15138206,46.10179083,-23.91640231
-1.461201655,-54.22448388,8.419469218,-1.293037072,15.90975247,-1.351891294,137.4089453,72.0885965,36.41806089,-12.99487759,15.76356002,-23.62463548,1.961949258,14.88119685,-12.94834277,47.03988356,45.86463075,-23.83156632
-1.522680459,-54.49120126,8.756169447,-1.310505635,16.00645235,-1.356633269,137.3937714,71.87283634,36.66860503,-12.96400762,15.68680528,-23.11748299,1.954660872,15.06751934,-12.87196754,46.93337676,45.55705378,-23.80349154
